%time,field.poseStamped.header.seq,field.poseStamped.header.stamp,field.poseStamped.header.frame_id,field.poseStamped.pose.position.x,field.poseStamped.pose.position.y,field.poseStamped.pose.position.z,field.poseStamped.pose.orientation.x,field.poseStamped.pose.orientation.y,field.poseStamped.pose.orientation.z,field.poseStamped.pose.orientation.w,field.redundancy.e1,field.redundancy.status,field.redundancy.turn
1608567306545193910,1903419,1608567306421000000,iiwa_link_0,0.69486126528,0.0225278190418,0.0797478523191,0.0588364445111,0.997962832451,-0.0246641208178,-0.00038712258424,-0.0405777466466,2,28
1608567306551882982,1903420,1608567306429000000,iiwa_link_0,0.69486126528,0.0225278190418,0.0797478523191,0.0588365339006,0.997962832451,-0.0246641207219,-0.000387120365268,-0.0405777466466,2,28
1608567306557816982,1903421,1608567306436000000,iiwa_link_0,0.694861256249,0.0225278190563,0.0797478742314,0.0588365350685,0.997962832451,-0.0246641244382,-0.000387150115913,-0.0405777466466,2,28
1608567306564933061,1903422,1608567306443000000,iiwa_link_0,0.694861212516,0.0225277627516,0.0797478079782,0.0588365909689,0.997962832451,-0.0246640821784,-0.000387217629731,-0.0405776267643,2,28
1608567306571072101,1903423,1608567306449000000,iiwa_link_0,0.694861265654,0.0225277356513,0.0797477907113,0.0588365917645,0.997962832451,-0.0246641252661,-0.00038715147515,-0.0405777466466,2,28
1608567306577078104,1903424,1608567306455000000,iiwa_link_0,0.694861241796,0.0225278583167,0.0797477470955,0.0588365014744,0.997962832451,-0.0246641250275,-0.000387149322252,-0.0405777466466,2,28
1608567306625071048,1903425,1608567306503000000,iiwa_link_0,0.694861228877,0.0225278458059,0.0797476608601,0.0588365854857,0.997962832451,-0.0246640799141,-0.000387184747175,-0.0405776267643,2,28
1608567306631782054,1903426,1608567306510000000,iiwa_link_0,0.694861129376,0.0225279234834,0.0797475999123,0.0588364681018,0.997962832451,-0.0246641022902,-0.00038736307413,-0.0405776267643,2,28
1608567306637831926,1903427,1608567306517000000,iiwa_link_0,0.69486114178,0.0225278514639,0.079747580876,0.0588365595608,0.997962832451,-0.0246641479005,-0.000387326080035,-0.0405777466466,2,28
1608567306644999980,1903428,1608567306522000000,iiwa_link_0,0.694861170619,0.0225278536984,0.0797476025794,0.0588364102927,0.997962832451,-0.0246641447481,-0.000387299966159,-0.0405777466466,2,28
1608567306652196884,1903429,1608567306529000000,iiwa_link_0,0.69486115793,0.022528007748,0.0797475361142,0.0588364648145,0.997962832451,-0.0246640955804,-0.000387300581802,-0.0405776267643,2,28
1608567306658767938,1903430,1608567306536000000,iiwa_link_0,0.69486115688,0.022527808084,0.0797475625464,0.0588365517278,0.997962832451,-0.0246641546216,-0.000387326240535,-0.0405778665289,2,28
1608567306664716958,1903431,1608567306542000000,iiwa_link_0,0.69486116319,0.0225276753625,0.0797475667061,0.0588365584229,0.997962832451,-0.0246642660994,-0.000387314778371,-0.0405779264155,2,28
1608567306670754909,1903432,1608567306548000000,iiwa_link_0,0.694861100262,0.0225277400169,0.0797474603779,0.0588365472374,0.997962832451,-0.0246642339566,-0.000387407895491,-0.0405779264155,2,28
1608567306677061080,1903433,1608567306555000000,iiwa_link_0,0.694861034853,0.0225279267505,0.0797474126782,0.0588364387066,0.997962832451,-0.0246641666249,-0.00038747466082,-0.0405777466466,2,28
1608567306683850049,1903434,1608567306561000000,iiwa_link_0,0.694861136794,0.0225276948142,0.0797473971049,0.0588365871734,0.997962832451,-0.0246642068023,-0.000387382348413,-0.0405778665289,2,28
