%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608567311376827305,20,1608567311376827305,iiwa_link_0,0.696568518167,0.051771158116,0.0579393278393,-42.2129471673,93.8977582472,1.0,0.813733100891,0.0
1608567311542904068,21,1608567311542904068,iiwa_link_0,0.696568518167,0.051771158116,0.0579393278393,-7492685966.41,30734452865.2,1.0,0.813733100891,0.0
1608567311568856337,22,1608567311568856337,iiwa_link_0,0.696174640971,0.0534073652094,0.0580522704675,-25.2305885423,96.1114650655,1.0,0.695745944977,0.0
1608567311688424031,23,1608567311688424031,iiwa_link_0,0.696174640971,0.0534073652094,0.0580522704675,-3.76093044481,23.4062294863,1.0,0.695745944977,0.0
1608567311708299876,24,1608567311708299876,iiwa_link_0,0.695784542782,0.0550664497619,0.0581242830194,-17.6538314757,98.7072228963,1.0,0.668453097343,0.0
1608567311856576583,25,1608567311856576583,iiwa_link_0,0.695784542782,0.0550664497619,0.0581242830194,-2.97111397019,14.8616884715,1.0,0.668453097343,0.0
1608567311872130980,26,1608567311872130980,iiwa_link_0,0.695876625768,0.0576504782033,0.0582193227444,-19.7513264302,99.7761117427,1.0,0.68551170826,0.0
1608567311958932141,27,1608567311958932141,iiwa_link_0,0.695876625768,0.0576504782033,0.0582193227444,-13.3795758974,96.73077441,1.0,0.68551170826,0.0
1608567311978629697,28,1608567311978629697,iiwa_link_0,0.696600959096,0.0582693424704,0.0582249264201,-10.8967091498,100.66872275,1.0,0.721059501171,0.0
1608567312489695389,29,1608567312489695389,iiwa_link_0,0.696600959096,0.0582693424704,0.0582249264201,-9.88096668733e-08,102.049399591,1.0,0.721059501171,0.0
1608567312504860838,30,1608567312504860838,iiwa_link_0,0.697365772638,0.064629835396,0.0586057350927,2.42304625203,100.092961011,1.0,0.722173154354,0.0
1608567312679866390,31,1608567312679866390,iiwa_link_0,0.697365772638,0.064629835396,0.0586057350927,1.41947667247,14.8821391265,1.0,0.722173154354,0.0
1608567312696841441,32,1608567312696841441,iiwa_link_0,0.697647615472,0.0666628430641,0.0586647741709,6.86647852544,99.2860376655,1.0,0.725531101227,0.0
1608567312866172235,33,1608567312866172235,iiwa_link_0,0.697647615472,0.0666628430641,0.0586647741709,1.68859772541,19.0650670748,1.0,0.725531101227,0.0
1608567312881789721,34,1608567312881789721,iiwa_link_0,0.698076042979,0.0685304828793,0.0588044430217,12.169020229,99.5895730637,1.0,0.735338330269,0.0
1608567313049045925,35,1608567313049045925,iiwa_link_0,0.698077008076,0.0686213917485,0.0587710468066,3.25455070882,20.666589362,1.0,0.735338330269,0.0
1608567313066269781,36,1608567313066269781,iiwa_link_0,0.698189467093,0.0710500378666,0.0590978520415,14.3422532439,95.5899642516,1.0,0.748340249062,0.0
1608567313258459045,37,1608567313258459045,iiwa_link_0,0.698189467093,0.0710500378666,0.0590978520415,2.00004571185,13.8208985127,1.0,0.748340249062,0.0
1608567313278084035,38,1608567313278084035,iiwa_link_0,0.698386075154,0.0728967617942,0.0592084614407,16.5313879065,96.3179512689,1.0,0.756694495678,0.0
1608567313459776207,39,1608567313459776207,iiwa_link_0,0.698456345139,0.0730515709982,0.0592663548244,1.05277027136,10.1540962227,1.0,0.756694495678,0.0
1608567313479445105,40,1608567313479445105,iiwa_link_0,0.699000195551,0.0770949337125,0.0595416516351,10.6301348699,99.1430153083,1.0,0.761922121048,0.0
1608567313671339832,41,1608567313671339832,iiwa_link_0,0.699073909471,0.0779096677951,0.0597480900922,1.24242355055,10.5018861348,1.0,0.761922121048,0.0
1608567313688370193,42,1608567313688370193,iiwa_link_0,0.698734025367,0.0809193629668,0.0601665277112,12.8844614301,99.2791652446,1.0,0.790240526199,0.0
1608567313870495755,43,1608567313870495755,iiwa_link_0,0.698734025367,0.0809193629668,0.0601665277112,0.702811196335,8.67067795578,1.0,0.790240526199,0.0
1608567313885947486,44,1608567313885947486,iiwa_link_0,0.698900394167,0.0830150869994,0.0603118614007,10.3126051532,100.787763189,1.0,0.793305039406,0.0
1608567314285759526,45,1608567314285759526,iiwa_link_0,0.698900394167,0.0830150869994,0.0603118614007,8.0014105694e-09,99.7045072987,1.0,0.793305039406,0.0
1608567314301767301,46,1608567314301767301,iiwa_link_0,0.69924240419,0.0918333936429,0.0611227885752,1.88201047963,99.5623168187,1.0,0.768799722195,0.0
1608567314461217576,47,1608567314461217576,iiwa_link_0,0.69924240419,0.0918333936429,0.0611227885752,0.321615357892,14.0068308147,1.0,0.768799722195,0.0
1608567314477119197,48,1608567314477119197,iiwa_link_0,0.699384843452,0.0924926386082,0.0612205494195,2.02583451803,97.7717618514,1.0,0.767328202724,0.0
1608567314613469494,49,1608567314613469494,iiwa_link_0,0.699414845662,0.0924986074546,0.0611673403132,0.612632188939,10.872890869,1.0,0.767328202724,0.0
1608567314629241366,50,1608567314629241366,iiwa_link_0,0.699373989759,0.0928606265342,0.0612108785968,5.81726649,99.7081516455,1.0,0.750272095203,0.0
1608567314834668702,51,1608567314834668702,iiwa_link_0,0.699358983125,0.0937506815685,0.0612124691451,0.59812447357,7.56522685689,1.0,0.750272095203,0.0
1608567314855031966,52,1608567314855031966,iiwa_link_0,0.699527701101,0.0980987253495,0.0613529418161,7.56593497275,102.344242067,1.0,0.741691768169,0.0
1608567314956010477,53,1608567314956010477,iiwa_link_0,0.699527701101,0.0980987253495,0.0613529418161,0.943908219047,36.5033933084,1.0,0.741691768169,0.0
1608567314971795314,54,1608567314971795314,iiwa_link_0,0.699766578863,0.100376893291,0.0614110266776,2.85016303514,100.084601862,1.0,0.740149438381,0.0
1608567315072274044,55,1608567315072274044,iiwa_link_0,0.699766578863,0.100376893291,0.0614110266776,1.42866081033,36.2332893669,1.0,0.740149438381,0.0
1608567315088053108,56,1608567315088053108,iiwa_link_0,0.699831706649,0.1015235262,0.0614427895716,5.92109574407,99.47003859,1.0,0.7402587533,0.0
1608567315225997421,57,1608567315225997421,iiwa_link_0,0.700009787168,0.10233943621,0.0615302670119,2.64880648077,32.6260041381,1.0,0.7402587533,0.0
1608567315241460539,58,1608567315241460539,iiwa_link_0,0.700262503563,0.104235289618,0.0615122424358,6.60826718763,99.7573252878,1.0,0.743114769459,0.0
1608567315351777833,59,1608567315351777833,iiwa_link_0,0.70015540945,0.104946154119,0.0614965124062,4.37318132215,40.3910797809,1.0,0.743114769459,0.0
1608567315368377724,60,1608567315368377724,iiwa_link_0,0.700475449923,0.106743628684,0.0616332037689,12.3158175957,93.7058272647,1.0,0.741699516773,0.0
1608567315501969606,61,1608567315501969606,iiwa_link_0,0.700475449923,0.106743628684,0.0616332037689,3.00874070423,27.2996196021,1.0,0.741699516773,0.0
1608567315519288231,62,1608567315519288231,iiwa_link_0,0.700155610822,0.111900878389,0.061436300273,9.96549033236,98.5741980249,1.0,0.756672501564,0.0
1608567315643910294,63,1608567315643910294,iiwa_link_0,0.700155610822,0.111900878389,0.061436300273,23.4256968693,394.700473926,1.0,0.756672501564,0.0
1608567315662306984,64,1608567315662306984,iiwa_link_0,0.70082073755,0.112685270278,0.061696857404,7.75489562013,100.806671962,1.0,0.760229408741,0.0
1608567315876482829,65,1608567315876482829,iiwa_link_0,0.70082073755,0.112685270278,0.061696857404,655725417.553,15902531854.9,1.0,0.760229408741,0.0
1608567315903227997,66,1608567315903227997,iiwa_link_0,0.700996998837,0.117754248959,0.0615669105571,5.22399534039,99.6408229411,1.0,0.764678478241,0.0
1608567316004394874,67,1608567316004394874,iiwa_link_0,0.700960825257,0.118110949963,0.0615931297005,8.79745031744,128.829019001,1.0,0.764678478241,0.0
1608567316021570766,68,1608567316021570766,iiwa_link_0,0.701472143206,0.118782396086,0.0617180834348,5.40431110249,101.603152563,1.0,0.763319253922,0.0
1608567316136919650,69,1608567316136919650,iiwa_link_0,0.701472143206,0.118782396086,0.0617180834348,5.62900610281,77.0136218703,1.0,0.763319253922,0.0
1608567316165532820,70,1608567316165532820,iiwa_link_0,0.701803734725,0.120717337076,0.0618919954843,6.57484304201,99.0591272139,1.0,0.770943343639,0.0
1608567316317329614,71,1608567316317329614,iiwa_link_0,0.702237378417,0.122613020378,0.0619465560064,3.78080505827,31.3354839239,1.0,0.770943343639,0.0
1608567316337354671,72,1608567316337354671,iiwa_link_0,0.702082707991,0.125670770999,0.0620111752715,14.3742095093,100.374774633,1.0,0.757851064205,0.0
1608567316433719296,73,1608567316433719296,iiwa_link_0,0.702183714327,0.125987527322,0.062154058291,3.35869701615,24.5254673385,1.0,0.757851064205,0.0
1608567316456912001,74,1608567316456912001,iiwa_link_0,0.702118874987,0.126830745687,0.0621712467944,10.2576603378,100.869407189,1.0,0.751284301281,0.0
1608567316597180034,75,1608567316597180034,iiwa_link_0,0.702352185203,0.127811950562,0.0622513205395,1.81914605987,20.6862269147,1.0,0.751284301281,0.0
1608567316614679548,76,1608567316614679548,iiwa_link_0,0.702794325195,0.130136941069,0.0622289693106,12.0741480545,101.052043745,1.0,0.738203823566,0.0
1608567316703955011,77,1608567316703955011,iiwa_link_0,0.702794325195,0.130136941069,0.0622289693106,2.23039207982,18.6332546915,1.0,0.738203823566,0.0
1608567316719000694,78,1608567316719000694,iiwa_link_0,0.702707196423,0.130494382368,0.061885041655,8.15195544056,100.444389882,1.0,0.737165927887,0.0
1608567316848453050,79,1608567316848453050,iiwa_link_0,0.702707196423,0.130494382368,0.061885041655,25.1297257846,171.473675607,1.0,0.737165927887,0.0
1608567316863937313,80,1608567316863937313,iiwa_link_0,0.702999517918,0.132396607896,0.061940841799,10.5950069104,96.8621416885,1.0,0.737623989582,0.0
1608567317043033866,81,1608567317043033866,iiwa_link_0,0.702999517918,0.132396607896,0.061940841799,2703994019.5,22114148300.0,1.0,0.737623989582,0.0
1608567317059625864,82,1608567317059625864,iiwa_link_0,0.703218227465,0.134228137566,0.0612929044104,11.8265631686,98.7286130485,1.0,0.759861946106,0.0
1608567317245755159,83,1608567317245755159,iiwa_link_0,0.703218227465,0.134228137566,0.0612929044104,4449931727.76,36662463841.8,1.0,0.759861946106,0.0
1608567317266304988,84,1608567317266304988,iiwa_link_0,0.703716707868,0.137406610825,0.060101773079,16.1270055851,98.2715074453,1.0,0.835686206818,0.0
1608567317455502904,85,1608567317455502904,iiwa_link_0,0.703716707868,0.137406610825,0.060101773079,6242776599.83,52192916727.8,1.0,0.835686206818,0.0
1608567317473459648,86,1608567317473459648,iiwa_link_0,0.704168408212,0.140810972422,0.0593720582192,12.4969649544,95.0421658387,1.0,0.850261569023,0.0
1608567317662098593,87,1608567317662098593,iiwa_link_0,0.704168408212,0.140810972422,0.0593720582192,6147796220.96,54083433260.7,1.0,0.850261569023,0.0
1608567317681178433,88,1608567317681178433,iiwa_link_0,0.704473670054,0.143210414355,0.0588565175311,14.4353196693,98.5695046241,1.0,0.836529672146,0.0
