%time,field.poseStamped.header.seq,field.poseStamped.header.stamp,field.poseStamped.header.frame_id,field.poseStamped.pose.position.x,field.poseStamped.pose.position.y,field.poseStamped.pose.position.z,field.poseStamped.pose.orientation.x,field.poseStamped.pose.orientation.y,field.poseStamped.pose.orientation.z,field.poseStamped.pose.orientation.w,field.redundancy.e1,field.redundancy.status,field.redundancy.turn
1608567002211854934,1869779,1608567002158000000,iiwa_link_0,0.694247572296,0.0232397996491,0.080159380335,0.0695159672563,0.997182548046,-0.0281247850394,0.0018719532123,-0.0484603705517,2,28
1608567002218743085,1869780,1608567002165000000,iiwa_link_0,0.694247789873,0.0232399382364,0.0801592857862,0.0695159606982,0.997182548046,-0.0281245930494,0.00187235165629,-0.0484602506694,2,28
1608567002224961042,1869781,1608567002171000000,iiwa_link_0,0.69424788974,0.0232399855817,0.0801592021944,0.0695158640661,0.997182548046,-0.0281245746563,0.00187249944443,-0.0484602506694,2,28
1608567002231646060,1869782,1608567002178000000,iiwa_link_0,0.694248146344,0.0232398760817,0.0801591179621,0.069516147244,0.997182548046,-0.0281245235493,0.00187288884995,-0.0484602506694,2,28
1608567002237560033,1869783,1608567002183000000,iiwa_link_0,0.694248359217,0.0232399736298,0.0801590774847,0.0695160473633,0.997182548046,-0.028124485684,0.00187318679607,-0.0484602506694,2,28
1608567002243662118,1869784,1608567002190000000,iiwa_link_0,0.694248603849,0.0232399865319,0.0801588221202,0.0695160278624,0.997182548046,-0.0281243123762,0.00187352286013,-0.0484602506694,2,28
1608567002251857042,1869785,1608567002198000000,iiwa_link_0,0.694248742742,0.0232398536037,0.0801585313167,0.0695159413044,0.997182548046,-0.0281243746379,0.00187373729065,-0.0484602506694,2,28
1608567002258593082,1869786,1608567002206000000,iiwa_link_0,0.694248801181,0.0232399093463,0.0801580331356,0.0695159301777,0.997182548046,-0.0281244206156,0.00187377743718,-0.0484602506694,2,28
1608567002325886964,1869787,1608567002273000000,iiwa_link_0,0.694249569829,0.0232398784409,0.0801542688437,0.0695159297501,0.997182548046,-0.0281242168307,0.00187471801065,-0.0484603705517,2,28
1608567002332695960,1869788,1608567002280000000,iiwa_link_0,0.694249652922,0.0232400656964,0.08015415846,0.0695158493237,0.997182548046,-0.0281241055352,0.00187485645656,-0.0484602506694,2,28
1608567002338840007,1869789,1608567002286000000,iiwa_link_0,0.694249845456,0.0232400759374,0.0801539694501,0.0695158338656,0.997182548046,-0.0281240680772,0.001875153602,-0.0484602506694,2,28
1608567002345820903,1869790,1608567002292000000,iiwa_link_0,0.694250076225,0.0232400069052,0.0801538654923,0.0695159985927,0.997182548046,-0.0281240260339,0.00187548212526,-0.0484602506694,2,28
1608567002359957933,1869791,1608567002299000000,iiwa_link_0,0.694250378975,0.0232397725236,0.0801536845985,0.0695159423805,0.997182548046,-0.0281241099032,0.00187590929618,-0.0484603705517,2,28
1608567002423799991,1869792,1608567002370000000,iiwa_link_0,0.694251844665,0.0232399461412,0.0801501528513,0.0695156490459,0.997182607651,-0.0281238477125,0.00187789957647,-0.0484603705517,2,28
1608567002429722070,1869793,1608567002377000000,iiwa_link_0,0.694252040639,0.0232400269255,0.0801500256617,0.0695156259834,0.997182607651,-0.0281237665751,0.00187819230734,-0.0484603705517,2,28
1608567002435882091,1869794,1608567002383000000,iiwa_link_0,0.694252274178,0.0232400410385,0.0801499415025,0.0695156126886,0.997182607651,-0.0281237202368,0.00187854871341,-0.0484603705517,2,28
1608567002442931890,1869795,1608567002390000000,iiwa_link_0,0.694252350772,0.0232399195163,0.0801498362307,0.0695156947465,0.997182607651,-0.0281237053455,0.00187866508606,-0.0484603705517,2,28
1608567002450712919,1869796,1608567002397000000,iiwa_link_0,0.694252553758,0.0232399655868,0.0801495819607,0.0695157192281,0.997182607651,-0.0281236395197,0.00187899032012,-0.048460310665,2,28
1608567002456707000,1869797,1608567002403000000,iiwa_link_0,0.694252611111,0.0232398940273,0.0801493334445,0.0695158593994,0.997182548046,-0.0281236787925,0.00187908968546,-0.0484604304383,2,28
1608567002463704109,1869798,1608567002410000000,iiwa_link_0,0.694252768972,0.0232401014473,0.0801492064555,0.0695156661596,0.997182607651,-0.0281236049923,0.00187929214153,-0.048460310665,2,28
1608567002469742059,1869799,1608567002416000000,iiwa_link_0,0.694252818696,0.0232398767694,0.0801489152101,0.0695158157813,0.997182548046,-0.0281235680091,0.00187931268007,-0.0484604304383,2,28
1608567002475723981,1869800,1608567002422000000,iiwa_link_0,0.694252902425,0.0232397761748,0.0801485812919,0.0695158028137,0.997182548046,-0.0281236177593,0.00187943733764,-0.0484603705517,2,28
1608567002481853008,1869801,1608567002428000000,iiwa_link_0,0.694252975673,0.0232399096001,0.0801483329181,0.0695157175938,0.997182548046,-0.0281236338537,0.00187953443134,-0.0484604304383,2,28
1608567002488584995,1869802,1608567002434000000,iiwa_link_0,0.694252938213,0.0232398565783,0.0801478734539,0.0695157157018,0.997182607651,-0.0281236317087,0.00187941079267,-0.0484603705517,2,28
1608567002494666099,1869803,1608567002441000000,iiwa_link_0,0.694252941002,0.0232398530423,0.0801473738588,0.0695157567505,0.997182548046,-0.0281236464432,0.00187935414304,-0.0484603705517,2,28
1608567002500633001,1869804,1608567002447000000,iiwa_link_0,0.694252922954,0.0232399866189,0.0801469941459,0.0695156642304,0.997182607651,-0.0281235684496,0.00187931462093,-0.0484603705517,2,28
1608567002506783008,1869805,1608567002453000000,iiwa_link_0,0.694252906938,0.0232398081033,0.0801466858114,0.069515630297,0.997182607651,-0.0281236915082,0.0018792661262,-0.0484604304383,2,28
1608567002513745069,1869806,1608567002459000000,iiwa_link_0,0.694253000301,0.0232398199998,0.080146430859,0.0695156701013,0.997182607651,-0.0281235682854,0.0018793691642,-0.0484603705517,2,28
1608567002519933938,1869807,1608567002466000000,iiwa_link_0,0.694253097204,0.0232398730598,0.0801463905931,0.069515710506,0.997182607651,-0.0281235732928,0.00187952515697,-0.0484604304383,2,28
1608567002560676097,1869808,1608567002505000000,iiwa_link_0,0.69425377007,0.0232402426366,0.0801454002404,0.0695154429467,0.997182607651,-0.0281233155457,0.00188052174588,-0.048460310665,2,28
1608567002566833972,1869809,1608567002512000000,iiwa_link_0,0.694253741949,0.0232402742925,0.0801450239414,0.0695154732566,0.997182607651,-0.0281233078841,0.0018804318112,-0.0484602506694,2,28
