%time,field.poseStamped.header.seq,field.poseStamped.header.stamp,field.poseStamped.header.frame_id,field.poseStamped.pose.position.x,field.poseStamped.pose.position.y,field.poseStamped.pose.position.z,field.poseStamped.pose.orientation.x,field.poseStamped.pose.orientation.y,field.poseStamped.pose.orientation.z,field.poseStamped.pose.orientation.w,field.redundancy.e1,field.redundancy.status,field.redundancy.turn
1608567089450934886,1879074,1608567089413000000,iiwa_link_0,0.694366044012,0.0227856333339,0.0796816884746,0.0737285180023,0.996935904026,-0.0256073838804,0.00521156397668,-0.0484838596291,2,28
1608567089457473993,1879075,1608567089419000000,iiwa_link_0,0.694365982086,0.0227857296641,0.0796816835597,0.0737285076469,0.996935904026,-0.0256073036902,0.00521146296059,-0.0484837398558,2,28
1608567089463574886,1879076,1608567089426000000,iiwa_link_0,0.694366140492,0.0227856804496,0.0796816472436,0.073728482793,0.996935904026,-0.0256073645903,0.00521171324997,-0.0484838596291,2,28
1608567089469700098,1879077,1608567089432000000,iiwa_link_0,0.694366061252,0.0227857483611,0.0796816436888,0.0737284528599,0.996935904026,-0.0256073314197,0.00521158772612,-0.0484837398558,2,28
1608567089476479053,1879078,1608567089438000000,iiwa_link_0,0.694366077202,0.022785818363,0.0796816423286,0.0737285318683,0.996935904026,-0.0256072836621,0.00521161527925,-0.0484837398558,2,28
1608567089482657909,1879079,1608567089445000000,iiwa_link_0,0.69436606803,0.0227855981197,0.0796816486179,0.073728532199,0.996935904026,-0.0256074050856,0.00521159705395,-0.0484839195157,2,28
1608567089488676071,1879080,1608567089451000000,iiwa_link_0,0.694366089983,0.0227857364216,0.0796816640193,0.0737284134726,0.996935904026,-0.0256072853108,0.00521160916332,-0.0484837398558,2,28
1608567089494797945,1879081,1608567089457000000,iiwa_link_0,0.694366077641,0.0227858237521,0.0796816439717,0.0737284295933,0.996935904026,-0.0256073087235,0.00521161715969,-0.0484837997425,2,28
1608567089501622915,1879082,1608567089463000000,iiwa_link_0,0.694366045906,0.0227857382114,0.0796816023462,0.0737285781025,0.996935904026,-0.0256073168599,0.00521155857,-0.0484837997425,2,28
1608567089507715940,1879083,1608567089470000000,iiwa_link_0,0.694366124228,0.0227856391602,0.0796816905304,0.0737285148137,0.996935904026,-0.0256073729584,0.00521165313532,-0.0484838596291,2,28
1608567089513742923,1879084,1608567089476000000,iiwa_link_0,0.694365998977,0.0227856022709,0.0796815651516,0.0737284953299,0.996935904026,-0.0256074407492,0.00521148040823,-0.0484838596291,2,28
1608567089520395040,1879085,1608567089482000000,iiwa_link_0,0.694366007103,0.0227856854112,0.0796816048468,0.0737284367278,0.996935904026,-0.0256074310173,0.00521154100788,-0.0484838596291,2,28
1608567089527370929,1879086,1608567089489000000,iiwa_link_0,0.694366029548,0.0227858291066,0.0796816219309,0.0737283048446,0.996935904026,-0.0256073356584,0.00521155731883,-0.0484837398558,2,28
1608567089533488988,1879087,1608567089495000000,iiwa_link_0,0.694366001573,0.0227856309536,0.0796816293675,0.0737283971055,0.996935904026,-0.0256075213144,0.00521152186227,-0.0484838596291,2,28
1608567089539408922,1879088,1608567089501000000,iiwa_link_0,0.694365955149,0.0227856182957,0.0796815049085,0.0737284316894,0.996935904026,-0.0256075166018,0.00521143128562,-0.0484839195157,2,28
1608567089554747104,1879089,1608567089509000000,iiwa_link_0,0.694365989706,0.0227856751788,0.0796815021853,0.0737285600037,0.996935904026,-0.02560742186,0.00521148245063,-0.0484839195157,2,28
1608567089595616102,1879090,1608567089558000000,iiwa_link_0,0.694365910464,0.0227859960529,0.0796814751057,0.0737282378601,0.996935904026,-0.0256073786518,0.00521138671825,-0.0484836798601,2,28
1608567089601787090,1879091,1608567089565000000,iiwa_link_0,0.694366010591,0.0227858926209,0.0796815202254,0.0737281765939,0.996935963631,-0.0256074040367,0.00521150629097,-0.0484836798601,2,28
1608567089608308076,1879092,1608567089571000000,iiwa_link_0,0.69436599856,0.0227859474523,0.0796815389918,0.0737283163188,0.996935904026,-0.0256073243986,0.00521146909478,-0.0484836798601,2,28
1608567089615266084,1879093,1608567089578000000,iiwa_link_0,0.694365939246,0.0227859841935,0.0796814954759,0.0737282874828,0.996935904026,-0.0256073318975,0.00521141047663,-0.0484836798601,2,28
1608567089620676040,1879094,1608567089584000000,iiwa_link_0,0.694365949056,0.0227857882109,0.0796815030498,0.0737282891446,0.996935904026,-0.0256075103069,0.00521143209924,-0.0484837997425,2,28
1608567089627307891,1879095,1608567089590000000,iiwa_link_0,0.694366004516,0.0227858095634,0.0796815418491,0.0737283647321,0.996935904026,-0.0256074105579,0.00521147873412,-0.0484836798601,2,28
1608567089632646083,1879096,1608567089596000000,iiwa_link_0,0.694365975734,0.0227857982305,0.0796815203073,0.0737284614956,0.996935904026,-0.0256073953723,0.00521144869654,-0.0484837398558,2,28
1608567089675530910,1879097,1608567089638000000,iiwa_link_0,0.69436599856,0.0227859474523,0.0796815389918,0.0737282272539,0.996935904026,-0.0256073250369,0.0052114668291,-0.0484836798601,2,28
1608567089681737899,1879098,1608567089645000000,iiwa_link_0,0.694366031999,0.0227857962639,0.0796815188627,0.0737283831547,0.996935904026,-0.0256073596419,0.00521153133793,-0.0484836798601,2,28
1608567089688622951,1879099,1608567089651000000,iiwa_link_0,0.694366016741,0.0227857458202,0.0796815232988,0.0737283300527,0.996935904026,-0.0256074742549,0.00521151620893,-0.0484837398558,2,28
1608567089694458961,1879100,1608567089657000000,iiwa_link_0,0.694365973927,0.0227858344906,0.0796815186612,0.0737283855566,0.996935904026,-0.025607371231,0.00521144381075,-0.0484836798601,2,28
1608567089700694084,1879101,1608567089664000000,iiwa_link_0,0.694366040684,0.0227858391479,0.0796815405534,0.0737283538239,0.996935904026,-0.0256073597155,0.00521153209107,-0.0484836798601,2,28
1608567089707585096,1879102,1608567089670000000,iiwa_link_0,0.694365944706,0.0227858177849,0.0796814954759,0.07372840629,0.996935904026,-0.025607332295,0.00521140736198,-0.0484836798601,2,28
1608567089713711023,1879103,1608567089677000000,iiwa_link_0,0.694365921093,0.0227857067112,0.0796814786105,0.0737283672788,0.996935904026,-0.0256074103504,0.00521138545766,-0.0484838596291,2,28
1608567089720320940,1879104,1608567089683000000,iiwa_link_0,0.694365980357,0.0227858199318,0.0796814341759,0.0737283136935,0.996935904026,-0.0256073304215,0.00521143492588,-0.0484836798601,2,28
1608567089726242065,1879105,1608567089689000000,iiwa_link_0,0.694365954664,0.022785708773,0.0796813559158,0.0737283617791,0.996935904026,-0.0256074132495,0.00521138583222,-0.0484838596291,2,28
1608567089732532024,1879106,1608567089695000000,iiwa_link_0,0.694365948774,0.022785694167,0.0796814383264,0.0737284026323,0.996935904026,-0.0256074668202,0.00521139348755,-0.0484836798601,2,28
1608567089738841056,1879107,1608567089702000000,iiwa_link_0,0.694365993606,0.0227859097512,0.0796814773802,0.0737283309717,0.996935904026,-0.0256073494476,0.00521147247996,-0.0484837398558,2,28
1608567089745471954,1879108,1608567089708000000,iiwa_link_0,0.694365990017,0.0227858102491,0.0796815037173,0.0737284339319,0.996935904026,-0.0256074450313,0.00521145706057,-0.0484838596291,2,28
1608567089751718044,1879109,1608567089716000000,iiwa_link_0,0.694365971966,0.0227854749351,0.0796814819594,0.0737285829077,0.996935904026,-0.0256074502643,0.00521141886453,-0.0484838596291,2,28
1608567089758359909,1879110,1608567089722000000,iiwa_link_0,0.694366003221,0.0227857848814,0.0796814973234,0.0737284205045,0.996935904026,-0.0256073449602,0.00521149979939,-0.0484837398558,2,28
1608567089764343976,1879111,1608567089728000000,iiwa_link_0,0.694365929385,0.0227858308133,0.0796814552694,0.0737283554691,0.996935904026,-0.0256073798559,0.00521138372531,-0.0484836798601,2,28
1608567089770654916,1879112,1608567089735000000,iiwa_link_0,0.694365990681,0.0227857379399,0.0796814583282,0.0737283717923,0.996935904026,-0.0256074540141,0.00521148320646,-0.0484836798601,2,28
