%time,field.poseStamped.header.seq,field.poseStamped.header.stamp,field.poseStamped.header.frame_id,field.poseStamped.pose.position.x,field.poseStamped.pose.position.y,field.poseStamped.pose.position.z,field.poseStamped.pose.orientation.x,field.poseStamped.pose.orientation.y,field.poseStamped.pose.orientation.z,field.poseStamped.pose.orientation.w,field.redundancy.e1,field.redundancy.status,field.redundancy.turn
1608567359993067026,1909087,1608567359946000000,iiwa_link_0,0.695078674162,0.0227213071176,0.0796727494032,0.0625739866341,0.997717142105,-0.0253431780691,-0.00165221517725,-0.0424254144792,2,28
1608567359999707937,1909088,1608567359953000000,iiwa_link_0,0.695078608251,0.0227212332942,0.0796726679235,0.0625739967331,0.997717142105,-0.0253432369445,-0.00165232988544,-0.0424254144792,2,28
1608567360006167888,1909089,1608567359960000000,iiwa_link_0,0.695078702607,0.0227212164071,0.0796726657738,0.0625742274559,0.997717142105,-0.0253431565392,-0.00165218475692,-0.0424254744749,2,28
1608567360013158082,1909090,1608567359967000000,iiwa_link_0,0.695078743333,0.0227212468202,0.0796727297645,0.0625739801703,0.997717142105,-0.0253432315451,-0.00165208838778,-0.0424254744749,2,28
1608567360019028902,1909091,1608567359973000000,iiwa_link_0,0.695078650257,0.0227211022135,0.0796726676908,0.0625741206612,0.997717142105,-0.025343210669,-0.00165227445283,-0.0424254744749,2,28
1608567360025717020,1909092,1608567359980000000,iiwa_link_0,0.695078751626,0.0227209724068,0.0796726726931,0.0625742063383,0.997717142105,-0.0253433100759,-0.00165211032197,-0.0424256542438,2,28
1608567360065861940,1909093,1608567360019000000,iiwa_link_0,0.695078783708,0.0227212847662,0.0796725826667,0.0625739872842,0.997717142105,-0.0253432054196,-0.00165206065925,-0.0424254144792,2,28
1608567360072990894,1909094,1608567360025000000,iiwa_link_0,0.695078562814,0.0227211124945,0.0796725456407,0.0625740499707,0.997717142105,-0.0253433001797,-0.0016523826649,-0.0424256542438,2,28
1608567360078955888,1909095,1608567360032000000,iiwa_link_0,0.695078643308,0.0227212398665,0.0796725636089,0.0625737701716,0.997717142105,-0.0253432553218,-0.00165227184375,-0.0424254744749,2,28
1608567360084975004,1909096,1608567360038000000,iiwa_link_0,0.695078604409,0.0227213568614,0.079672520672,0.0625738727587,0.997717142105,-0.0253432385587,-0.00165232815735,-0.0424254144792,2,28
1608567360091732978,1909097,1608567360044000000,iiwa_link_0,0.695078629124,0.022721197058,0.0796725219997,0.0625739778225,0.997717142105,-0.0253432593678,-0.00165229767152,-0.0424254744749,2,28
1608567360098786115,1909098,1608567360052000000,iiwa_link_0,0.695078714585,0.0227211391851,0.0796725877739,0.0625739736431,0.997717142105,-0.0253433127605,-0.00165217093748,-0.0424255343615,2,28
