%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608567007441913508,0,1608567007441913508,iiwa_link_0,0.694279247951,0.023244365792,0.0801008749865,0.00138742251363,0.00988754774161,-0.000558084604746,0.0,0.0
1608567007492104268,1,1608567007492104268,iiwa_link_0,0.694281805518,0.023245344242,0.0801010667778,0.00138741822793,0.00988754964719,-0.000558061497589,0.0,0.0
1608567007542281626,2,1608567007542281626,iiwa_link_0,0.695011720908,0.0234152716135,0.0801272450619,0.00138798726333,0.00988787899866,-0.000550763347242,0.0,0.0
1608567007592461832,3,1608567007592461832,iiwa_link_0,0.696404437157,0.0239870024082,0.080212082451,0.00139188909966,0.00988848866528,-0.000529562697768,0.0,0.0
1608567007642632344,4,1608567007642632344,iiwa_link_0,0.697456191565,0.0247956333776,0.0802993533042,0.00139624404943,0.00988916330759,-0.000504927351361,0.0,0.0
1608567007692805081,5,1608567007692805081,iiwa_link_0,0.698717095279,0.0265570884277,0.0804788236234,0.00140647434326,0.00989009863421,-0.000455827738589,0.0,0.0
1608567007742995060,6,1608567007742995060,iiwa_link_0,0.699915937243,0.0287435226919,0.0807438474356,0.00143137117856,0.00988918806808,-0.000393872953235,0.0,0.0
1608567007793170220,7,1608567007793170220,iiwa_link_0,0.70059883605,0.0304824125573,0.0808542811819,0.0014669824111,0.00988571583781,-0.000347253480446,0.0,0.0
1608567007843350495,8,1608567007843350495,iiwa_link_0,0.700999148879,0.0312978375395,0.0808807298174,0.00148404813858,0.00988395115139,-0.000324207895294,0.0,0.0
1608567008273738252,9,1608567008273738252,iiwa_link_0,0.697796497355,0.0338554297771,0.0566128041611,-1.99838772224e-10,16.4240999362,1.0,0.5,0.0
1608567008294716824,10,1608567008294716824,iiwa_link_0,0.695831393202,0.0439142113818,0.0577627672769,-0.2439315695,97.8263639115,1.0,1.20853281021,0.0
1608567008724364271,11,1608567008724364271,iiwa_link_0,0.69818753223,0.0437280273407,0.057977360046,2.70300477012e-08,97.8591326381,1.0,1.20853281021,0.0
1608567008740917191,12,1608567008740917191,iiwa_link_0,0.695326480521,0.0471668846636,0.0567108527813,0.0665389804624,101.489671195,1.0,0.898232340813,0.0
1608567009241974557,13,1608567009241974557,iiwa_link_0,0.695468763753,0.0477105977271,0.0567742927015,2.20347763574e-08,98.9478122332,1.0,0.898232340813,0.0
1608567009256687907,14,1608567009256687907,iiwa_link_0,0.696057266358,0.0564456504883,0.0574987809117,0.92506410943,100.401398884,1.0,0.677074491978,0.0
1608567009427023684,15,1608567009427023684,iiwa_link_0,0.696057266358,0.0564456504883,0.0574987809117,0.114364157104,27.9785260632,1.0,0.677074491978,0.0
1608567009442835277,16,1608567009442835277,iiwa_link_0,0.696913623624,0.0569640913623,0.0577288539899,2.45067894853,101.565981029,1.0,0.722560584545,0.0
1608567009635789903,17,1608567009635789903,iiwa_link_0,0.696954295848,0.0570599794705,0.057732430756,0.829343554348,6.86874808299,1.0,0.722560584545,0.0
