%time,field.header.seq,field.header.stamp,field.header.frame_id,field.centroid.x,field.centroid.y,field.centroid.z,field.direction.x,field.direction.y,field.direction.z,field.radius,field.epsilon
1608566854976442627,33,1608566854976442627,iiwa_link_0,0.684817385457,0.0662978956645,0.0584200435606,3.34653256237,99.9795147736,1.0,0.713323533535,0.0
1608566855207464117,34,1608566855207464117,iiwa_link_0,0.684817385457,0.0662978956645,0.0584200435606,0.38157134164,9.78859850698,1.0,0.713323533535,0.0
1608566855226347463,35,1608566855226347463,iiwa_link_0,0.684722142758,0.0690622129462,0.0589246365591,2.68124229502,96.7314560801,1.0,0.735322415829,0.0
1608566855739236410,36,1608566855739236410,iiwa_link_0,0.684722142758,0.0690622129462,0.0589246365591,7.17241535446e-08,101.536896386,1.0,0.735322415829,0.0
1608566855757325863,37,1608566855757325863,iiwa_link_0,0.685806506395,0.0790563363076,0.0595957825304,2.20940279479,97.3488614458,1.0,0.784678280354,0.0
1608566855963500847,38,1608566855963500847,iiwa_link_0,0.685945906235,0.0791623028814,0.0597398789619,0.465428192526,8.56876972462,1.0,0.784678280354,0.0
1608566855978008045,39,1608566855978008045,iiwa_link_0,0.68593695667,0.0796285716875,0.0596669958614,5.74116271228,99.5289942962,1.0,0.811036944389,0.0
1608566856099144228,40,1608566856099144228,iiwa_link_0,0.68593695667,0.0796285716875,0.0596669958614,0.71035803417,4.22033506831,1.0,0.811036944389,0.0
1608566856116915639,41,1608566856116915639,iiwa_link_0,0.686236671098,0.0828711104331,0.0598582147933,17.7278601584,98.546757287,1.0,0.760594904423,0.0
1608566856274347685,42,1608566856274347685,iiwa_link_0,0.686236671098,0.0828711104331,0.0598582147933,2.15029291121,13.9850383502,1.0,0.760594904423,0.0
1608566856290239079,43,1608566856290239079,iiwa_link_0,0.686520092834,0.0854733061935,0.0601522014009,17.4305723507,99.9531618757,1.0,0.772697627544,0.0
1608566856432402146,44,1608566856432402146,iiwa_link_0,0.686520092834,0.0854733061935,0.0601522014009,1.30619935644,14.2297687241,1.0,0.772697627544,0.0
