%time,field.poseStamped.header.seq,field.poseStamped.header.stamp,field.poseStamped.header.frame_id,field.poseStamped.pose.position.x,field.poseStamped.pose.position.y,field.poseStamped.pose.position.z,field.poseStamped.pose.orientation.x,field.poseStamped.pose.orientation.y,field.poseStamped.pose.orientation.z,field.poseStamped.pose.orientation.w,field.redundancy.e1,field.redundancy.status,field.redundancy.turn
1608566850265295028,1853579,1608566850213000000,iiwa_link_0,0.692807650471,0.0226977952753,0.0797496262949,0.0386151351421,0.998755693436,-0.0295451129448,0.0110935944276,-0.0398165686354,2,28
1608566850271934986,1853580,1608566850219000000,iiwa_link_0,0.692807822927,0.0226978914523,0.0797496305732,0.0386150678264,0.998755693436,-0.0295450868803,0.0110938344138,-0.0398165686354,2,28
1608566850278096914,1853581,1608566850226000000,iiwa_link_0,0.692807686299,0.0226977973251,0.079749583999,0.0386150410087,0.998755693436,-0.0295451032587,0.0110936809237,-0.0398165686354,2,28
1608566850284071922,1853582,1608566850231000000,iiwa_link_0,0.692807734492,0.0226977453472,0.0797497100611,0.0386152265328,0.998755693436,-0.0295450795308,0.0110937717531,-0.0398167484043,2,28
1608566850291162014,1853583,1608566850238000000,iiwa_link_0,0.692807770457,0.022697784674,0.0797497090129,0.0386151779037,0.998755693436,-0.0295450487104,0.011093828017,-0.0398166884086,2,28
1608566850297164916,1853584,1608566850245000000,iiwa_link_0,0.692807699594,0.0226977934903,0.0797495627252,0.0386150530388,0.998755693436,-0.0295450796839,0.0110936777083,-0.0398165086397,2,28
1608566850303297996,1853585,1608566850251000000,iiwa_link_0,0.692807701834,0.0226977985824,0.0797496254633,0.0386150419072,0.998755693436,-0.029545099686,0.0110937106361,-0.0398165686354,2,28
1608566850309855937,1853586,1608566850257000000,iiwa_link_0,0.692807732952,0.0226977644903,0.0797496489975,0.0386150586956,0.998755693436,-0.0295451212786,0.0110937428885,-0.039816628522,2,28
1608566850316199064,1853587,1608566850264000000,iiwa_link_0,0.69280773087,0.0226978184296,0.079749706793,0.038615192759,0.998755693436,-0.0295450304857,0.011093766951,-0.039816628522,2,28
1608566850323010921,1853588,1608566850270000000,iiwa_link_0,0.692807693399,0.0226977982484,0.0797496467781,0.0386150436879,0.998755693436,-0.0295451034143,0.0110936810049,-0.0398165686354,2,28
1608566850329232931,1853589,1608566850277000000,iiwa_link_0,0.69280776505,0.0226978575889,0.0797496446453,0.0386151422788,0.998755693436,-0.0295450039541,0.0110937935938,-0.0398165686354,2,28
1608566850335194110,1853590,1608566850282000000,iiwa_link_0,0.692807739612,0.0226978013347,0.0797496260507,0.0386151296801,0.998755693436,-0.0295450919442,0.0110937727921,-0.0398165686354,2,28
1608566850341279029,1853591,1608566850289000000,iiwa_link_0,0.692807810297,0.0226977700959,0.0797497112748,0.0386151166235,0.998755693436,-0.029545103017,0.011093893337,-0.039816628522,2,28
1608566850349035978,1853592,1608566850295000000,iiwa_link_0,0.692807701834,0.0226977985824,0.0797496254633,0.0386150419072,0.998755693436,-0.029545099686,0.0110937106361,-0.0398165686354,2,28
1608566850388998985,1853593,1608566850336000000,iiwa_link_0,0.692807776963,0.0226977624205,0.0797495655354,0.0386151558485,0.998755693436,-0.0295450898451,0.0110938018065,-0.0398165686354,2,28
1608566850395963907,1853594,1608566850342000000,iiwa_link_0,0.692807699472,0.0226978518452,0.0797495381431,0.0386152294023,0.998755693436,-0.0295450084973,0.0110937365853,-0.0398165686354,2,28
1608566850401288986,1853595,1608566850348000000,iiwa_link_0,0.692807714556,0.0226978481114,0.0797495779719,0.0386151835373,0.998755693436,-0.0295449814117,0.0110937612501,-0.0398165086397,2,28
1608566850407876014,1853596,1608566850354000000,iiwa_link_0,0.692807718427,0.0226977942731,0.0797495812789,0.0386152007712,0.998755693436,-0.0295450661271,0.0110937711754,-0.0398165086397,2,28
1608566850414064884,1853597,1608566850361000000,iiwa_link_0,0.692807757983,0.0226977604484,0.0797495835012,0.0386152158096,0.998755693436,-0.029545084036,0.0110938330634,-0.0398165686354,2,28
1608566850460305929,1853598,1608566850407000000,iiwa_link_0,0.692807715007,0.0226978531024,0.0797495796074,0.0386151406625,0.998755693436,-0.0295450060244,0.0110937636807,-0.0398165686354,2,28
1608566850467242002,1853599,1608566850413000000,iiwa_link_0,0.69280763854,0.0226978413267,0.0797494498615,0.0386151503123,0.998755693436,-0.0295449870107,0.0110937006416,-0.0398165086397,2,28
1608566850473170995,1853600,1608566850420000000,iiwa_link_0,0.692807671949,0.0226977533106,0.0797495789787,0.0386151581636,0.998755693436,-0.0295450892374,0.0110937714916,-0.0398165686354,2,28
1608566850479906082,1853601,1608566850426000000,iiwa_link_0,0.692807712503,0.0226978101343,0.0797494938416,0.0386151951787,0.998755693436,-0.0295449976626,0.0110938228562,-0.0398165686354,2,28
1608566850486036062,1853602,1608566850432000000,iiwa_link_0,0.692807716374,0.0226977562959,0.0797494971486,0.0386151526355,0.998755693436,-0.0295450831115,0.0110938310362,-0.0398165686354,2,28
1608566850493048906,1853603,1608566850439000000,iiwa_link_0,0.69280764357,0.022697667814,0.0797494959745,0.0386152160875,0.998755693436,-0.0295450969853,0.0110937102176,-0.0398165686354,2,28
1608566850498349905,1853604,1608566850445000000,iiwa_link_0,0.692807714312,0.0226977736263,0.0797494954741,0.0386152120502,0.998755693436,-0.0295450221629,0.0110938252551,-0.039816628522,2,28
1608566850505108118,1853605,1608566850451000000,iiwa_link_0,0.692807687891,0.022697762121,0.0797495743301,0.0386152425936,0.998755693436,-0.0295449765157,0.0110937889098,-0.0398165086397,2,28
1608566850510318040,1853606,1608566850457000000,iiwa_link_0,0.692807638822,0.0226978047375,0.0797495538099,0.0386152007897,0.998755693436,-0.0295450066909,0.0110937335123,-0.0398165686354,2,28
1608566850517862081,1853607,1608566850464000000,iiwa_link_0,0.692807660447,0.0226977231351,0.0797495541038,0.0386152595788,0.998755693436,-0.0295450039629,0.0110937615138,-0.0398165686354,2,28
1608566850523118019,1853608,1608566850470000000,iiwa_link_0,0.692807586899,0.0226976630964,0.0797495133933,0.0386152181352,0.998755693436,-0.0295450985404,0.0110936802988,-0.0398165686354,2,28
1608566850530008077,1853609,1608566850476000000,iiwa_link_0,0.692807682228,0.0226976799399,0.0797495181265,0.0386151576313,0.998755693436,-0.0295451307094,0.0110938348399,-0.0398166884086,2,28
1608566850535352945,1853610,1608566850482000000,iiwa_link_0,0.692807543337,0.0226976768715,0.079749407107,0.0386152749007,0.998755693436,-0.0295450443273,0.0110936149817,-0.039816628522,2,28
1608566850542335987,1853611,1608566850488000000,iiwa_link_0,0.692807626543,0.0226977663919,0.0797494298888,0.0386152122992,0.998755693436,-0.0295450308698,0.0110937358573,-0.039816628522,2,28
1608566850550055980,1853612,1608566850495000000,iiwa_link_0,0.692807662421,0.0226976685986,0.0797495145674,0.0386152144059,0.998755693436,-0.0295450852625,0.0110937993224,-0.0398165686354,2,28
1608566850556035995,1853613,1608566850502000000,iiwa_link_0,0.692807689584,0.0226976517271,0.0797494752449,0.0386152887274,0.998755693436,-0.0295450501614,0.0110937960597,-0.0398166884086,2,28
1608566850563036918,1853614,1608566850509000000,iiwa_link_0,0.692807697229,0.0226977351531,0.0797495151128,0.038615229104,0.998755693436,-0.0295450415763,0.0110938572741,-0.0398166884086,2,28
1608566850569108009,1853615,1608566850516000000,iiwa_link_0,0.692807574567,0.0226976247464,0.0797493894324,0.0386152296448,0.998755693436,-0.0295451227246,0.0110936825896,-0.039816628522,2,28
1608566850575160980,1853616,1608566850522000000,iiwa_link_0,0.692807695419,0.0226977716611,0.0797495134803,0.0386152122325,0.998755693436,-0.029545017076,0.0110938548752,-0.039816628522,2,28
1608566850616941928,1853617,1608566850563000000,iiwa_link_0,0.692807581456,0.0226976840086,0.0797494275861,0.0386152592976,0.998755693436,-0.0295450534941,0.011093737071,-0.0398166884086,2,28
1608566850622889995,1853618,1608566850569000000,iiwa_link_0,0.692807638809,0.0226977122953,0.0797494301413,0.0386152270012,0.998755693436,-0.0295451034513,0.0110938347763,-0.039816628522,2,28
1608566850628278017,1853619,1608566850575000000,iiwa_link_0,0.692807580349,0.022697744676,0.079749427628,0.03861515315,0.998755693436,-0.0295450896444,0.0110937413509,-0.0398165686354,2,28
1608566850634372949,1853620,1608566850581000000,iiwa_link_0,0.692807637656,0.0226976831538,0.0797494268343,0.03861526949,0.998755693436,-0.0295450193319,0.0110938230559,-0.039816628522,2,28
1608566850641093015,1853621,1608566850588000000,iiwa_link_0,0.692807576479,0.0226977985144,0.079749424321,0.0386151060548,0.998755693436,-0.0295450052954,0.0110937305537,-0.0398165686354,2,28
1608566850650201082,1853622,1608566850597000000,iiwa_link_0,0.692807633129,0.0226978026416,0.0797494252017,0.0386152526729,0.998755693436,-0.0295449935022,0.0110938241973,-0.0398165686354,2,28
1608566850659970045,1853623,1608566850606000000,iiwa_link_0,0.692807671154,0.0226977322579,0.0797494702245,0.0386152266055,0.998755693436,-0.0295450363455,0.0110938867046,-0.0398166884086,2,28
1608566850666305065,1853624,1608566850613000000,iiwa_link_0,0.692807607711,0.0226977097785,0.0797493471371,0.0386151355641,0.998755693436,-0.029545111703,0.0110937726802,-0.039816628522,2,28
1608566850673106908,1853625,1608566850620000000,iiwa_link_0,0.692807636999,0.0226977488033,0.0797494285088,0.0386151204913,0.998755693436,-0.0295450800509,0.0110938297603,-0.0398165686354,2,28
1608566850679203987,1853626,1608566850626000000,iiwa_link_0,0.692807640618,0.0226976757873,0.0797494317738,0.0386151840957,0.998755693436,-0.029545128685,0.0110938354299,-0.0398166884086,2,28
1608566850685949087,1853627,1608566850632000000,iiwa_link_0,0.69280764368,0.0226977490387,0.0797493460919,0.0386152064655,0.998755693436,-0.029545079461,0.0110938324373,-0.0398165686354,2,28
1608566850692188024,1853628,1608566850638000000,iiwa_link_0,0.692807631316,0.0226978392161,0.0797494235662,0.0386152357707,0.998755693436,-0.0295449689573,0.0110938217941,-0.0398165086397,2,28
1608566850698292970,1853629,1608566850645000000,iiwa_link_0,0.692807695313,0.022697734453,0.0797494722302,0.0386152862498,0.998755693436,-0.0295450366928,0.0110938886478,-0.0398166884086,2,28
1608566850704185009,1853630,1608566850651000000,iiwa_link_0,0.692807574616,0.0226977978187,0.0797493814782,0.0386152528389,0.998755693436,-0.0295449993069,0.0110937645988,-0.0398165686354,2,28
1608566850710860967,1853631,1608566850657000000,iiwa_link_0,0.692807642683,0.0226976584079,0.0797494334513,0.0386151246422,0.998755693436,-0.0295451897114,0.0110938412185,-0.039816628522,2,28
1608566850717120885,1853632,1608566850663000000,iiwa_link_0,0.692807578487,0.0226977439803,0.0797493847852,0.0386152102957,0.998755693436,-0.0295450847557,0.0110937727789,-0.0398165686354,2,28
1608566850723165035,1853633,1608566850670000000,iiwa_link_0,0.692807676587,0.0226977150476,0.0797494307286,0.0386151653586,0.998755693436,-0.0295450975428,0.0110938925699,-0.039816628522,2,28
1608566850729268074,1853634,1608566850677000000,iiwa_link_0,0.692807690559,0.0226976796768,0.0797495149959,0.0386151849609,0.998755693436,-0.0295451182217,0.0110939245971,-0.0398166884086,2,28
1608566850776067018,1853635,1608566850722000000,iiwa_link_0,0.692807633129,0.0226978026416,0.0797494252017,0.0386151928958,0.998755693436,-0.0295449942357,0.0110938224521,-0.0398165686354,2,28
1608566850783942937,1853636,1608566850730000000,iiwa_link_0,0.692807764306,0.0226977216894,0.0797495145381,0.038615228733,0.998755633831,-0.0295450832217,0.0110940443421,-0.039816628522,2,28
1608566850789925098,1853637,1608566850736000000,iiwa_link_0,0.692807693881,0.0226976425268,0.0797494326182,0.0386152019971,0.998755633831,-0.0295451423777,0.0110939580881,-0.0398167484043,2,28
1608566850795922040,1853638,1608566850743000000,iiwa_link_0,0.692807658822,0.0226975567947,0.0797494320309,0.0386153233624,0.998755633831,-0.0295451488821,0.0110938984994,-0.0398167484043,2,28
1608566850836005926,1853639,1608566850782000000,iiwa_link_0,0.692807632351,0.0226976451325,0.0797493839123,0.038615253068,0.998755693436,-0.0295450356386,0.0110938838643,-0.0398166884086,2,28
1608566850842914104,1853640,1608566850789000000,iiwa_link_0,0.692807712776,0.0226977239914,0.079749360547,0.0386152138132,0.998755693436,-0.0295449696205,0.0110940278298,-0.0398165686354,2,28
1608566850849975109,1853641,1608566850795000000,iiwa_link_0,0.692807703344,0.0226977701224,0.0797493834539,0.0386152026059,0.998755693436,-0.0295449968981,0.0110940031559,-0.039816628522,2,28
1608566850855882883,1853642,1608566850802000000,iiwa_link_0,0.692807632973,0.0226977648409,0.0797494021757,0.0386152063848,0.998755693436,-0.0295450061876,0.0110939137878,-0.039816628522,2,28
1608566850861841917,1853643,1608566850807000000,iiwa_link_0,0.692807552843,0.0226977119628,0.0797492343169,0.038615246572,0.998755693436,-0.0295449998985,0.0110937609478,-0.0398165686354,2,28
1608566850868880987,1853644,1608566850814000000,iiwa_link_0,0.692807620303,0.0226976625734,0.0797493195032,0.0386152031629,0.998755693436,-0.0295450671548,0.0110939176901,-0.0398165686354,2,28
1608566850875031948,1853645,1608566850821000000,iiwa_link_0,0.692807678869,0.0226976674007,0.0797493632666,0.0386151133584,0.998755693436,-0.0295450624448,0.0110939747257,-0.0398165686354,2,28
1608566850880971908,1853646,1608566850827000000,iiwa_link_0,0.692807618966,0.0226978002093,0.0797493179079,0.0386151867843,0.998755693436,-0.0295449855148,0.0110938817065,-0.0398165686354,2,28
1608566850887111902,1853647,1608566850834000000,iiwa_link_0,0.692807654932,0.022697839536,0.0797493168598,0.0386151381552,0.998755693436,-0.0295449546943,0.0110939379703,-0.0398165086397,2,28
1608566850893896102,1853648,1608566850840000000,iiwa_link_0,0.692807677959,0.0226977138726,0.0797493648992,0.0386152199227,0.998755693436,-0.0295450845157,0.011093983282,-0.039816628522,2,28
1608566850901010036,1853649,1608566850847000000,iiwa_link_0,0.692807720689,0.0226977348717,0.0797494265508,0.0386152847506,0.998755633831,-0.0295450206098,0.0110940383333,-0.0398166884086,2,28
1608566850906312942,1853650,1608566850853000000,iiwa_link_0,0.692807689623,0.0226977689682,0.0797494030565,0.038615113949,0.998755693436,-0.0295449973276,0.011094000452,-0.039816628522,2,28
1608566850913042068,1853651,1608566850859000000,iiwa_link_0,0.692807718456,0.0226976336451,0.0797493654865,0.0386151881415,0.998755693436,-0.0295450795696,0.0110940384088,-0.039816628522,2,28
1608566850952886104,1853652,1608566850899000000,iiwa_link_0,0.692807768678,0.0226976567319,0.0797494488261,0.0386151425138,0.998755693436,-0.0295451052149,0.0110941318873,-0.0398165086397,2,28
1608566850959925889,1853653,1608566850906000000,iiwa_link_0,0.692807702957,0.0226978427254,0.0797493571992,0.0386151662505,0.998755693436,-0.0295449397146,0.0110940576378,-0.0398165086397,2,28
1608566850965899944,1853654,1608566850913000000,iiwa_link_0,0.692807726922,0.0226976705924,0.0797494036816,0.038615171371,0.998755693436,-0.0295450470915,0.0110940953208,-0.0398165686354,2,28
1608566850972013950,1853655,1608566850919000000,iiwa_link_0,0.692807684551,0.0226976012973,0.0797493997081,0.0386153260865,0.998755633831,-0.0295449921279,0.0110940599953,-0.039816628522,2,28
1608566850978482007,1853656,1608566850925000000,iiwa_link_0,0.692807669638,0.0226976832133,0.0797493169978,0.0386152589795,0.998755693436,-0.0295449918417,0.0110940307887,-0.039816628522,2,28
1608566850985090017,1853657,1608566850931000000,iiwa_link_0,0.692807730046,0.022697688146,0.0797494219036,0.0386152606951,0.998755693436,-0.0295449817822,0.0110941201212,-0.039816628522,2,28
1608566850990919113,1853658,1608566850937000000,iiwa_link_0,0.692807697138,0.0226977221371,0.0797493372669,0.0386152420248,0.998755693436,-0.0295449644338,0.0110940582434,-0.0398165686354,2,28
1608566850997173070,1853659,1608566850944000000,iiwa_link_0,0.692807684325,0.0226976378244,0.0797492958026,0.0386153009034,0.998755693436,-0.029544968603,0.0110940267343,-0.0398165686354,2,28
1608566851003976106,1853660,1608566850950000000,iiwa_link_0,0.692807726395,0.0226977245486,0.0797493591287,0.0386152419418,0.998755693436,-0.0295449615315,0.0110940880426,-0.0398165686354,2,28
1608566851010001897,1853661,1608566850957000000,iiwa_link_0,0.692807732987,0.0226975876549,0.0797493624357,0.0386152637732,0.998755633831,-0.0295450510945,0.0110940957468,-0.0398165686354,2,28
1608566851016009092,1853662,1608566850962000000,iiwa_link_0,0.692807763032,0.0226975995085,0.0797494058218,0.0386152369083,0.998755633831,-0.0295450882026,0.0110941913946,-0.0398166884086,2,28
